0, 0.0
0.1, 25.38342485819135
0.2, 74.42549623806084
0.3, -15.392548318130018
0.4, 67.79903566430538
0.5, -306.3569709378276
0.6, 11.87173567606782
0.7, 10.609635413473233
0.8, 120.25287012038591
0.9, 441.567827709141
1, 24.018302869026602
1.1, -439.2297218207378
1.2, -40.98234436902541
1.3, 48.78503104869401
1.4, -252.92243645748647
1.5, -108.97107801047987
1.6, 161.02401450897813
1.7, -343.0112453823895
1.8, 17.690603706666103
1.9, -131.61022925976528
2, -295.29331219152556
2.1, 112.33055200207744
2.2, -493.5071354034222
2.3, -113.77393860918329
2.4, 4.504844234095289
2.5, 99.30941010676851
2.6, 162.86750476815504
2.7, 297.52124823429926
2.8, -109.53025098583485
2.9, 103.74599100565557
3, 289.1995838834647
3.1, -444.4265833948953
3.2, -214.663011501446
3.3, -7.825479352424674
3.4, -553.713771250004
3.5, 320.52278773614523
3.6, -412.64304803918066
3.7, 734.0416596868016
3.8, 382.3596182289944
3.9, -132.972149363101
4, -413.74599289271356
4.1, 114.93897582274379
4.2, -91.17936565974301
4.3, -18.175169078840312
4.4, 443.0300168993553
4.5, -420.451475297039
4.6, -174.76529110038268
4.7, -388.53081108201064
4.8, 121.6020001051583
4.9, 429.7895141847394
5, -560.6924840851347
5.1, -182.59842286549622
5.2, 133.45409865528117
5.3, 324.85647393331317
5.4, -112.38286593164295
5.5, 657.6668184105117
5.6, -263.26650861495534
5.7, 190.3621198191075
5.8, -111.81909061650332
5.9, -4.611435441776395
6, -211.72298681610326
6.1, 430.01915230788154
6.2, 171.1592027414092
6.3, 120.90316132727217
6.4, -154.5459660593497
6.5, -80.60871274039862
6.6, 259.2783193519864
6.7, -124.36437572338838
6.8, 75.44145025282403
6.9, 25.31653275098362
7, 397.894951289523
7.1, 83.79077044102478
7.2, -405.3998805976272
7.3, 76.86356862802326
7.4, -286.05134106395457
7.5, -531.8322530989436
7.6, 64.20158716984763
7.7, -100.55189736555543
7.8, -301.8465131292127
7.9, -225.9174074488929
8, 153.5463369666186
8.1, -253.8099389173014
8.2, -480.8121293197858
8.3, -445.7765829184522
8.4, -204.01934653093502
8.5, -78.38592267491089
8.6, 386.57960485949786
8.7, -188.82411872613602
8.8, 174.37572646615436
8.9, -45.437743339627644
9, 74.83387986083363
9.1, 127.5214208588958
9.2, -174.52025632385403
9.3, -394.65141392942706
9.4, -430.7015445250739
9.5, 101.83624540118893
9.6, -209.22356604974587
9.7, 373.8546546361511
9.8, 19.895949277687325
9.9, 238.74939212333965
10, -362.9624261231593
10.1, 794.2152994768358
10.2, -385.3872774340356
10.3, -622.3903196103987
10.4, -301.47855551331054
10.5, -203.60254272489632
10.6, -331.4970125846743
10.7, 351.86583015310856
10.8, -543.3592819775769
10.9, 91.56363773791122
11, -83.90112084761647
11.1, -181.95265147303098
11.2, 96.63508771258267
11.3, 270.3741651934719
11.4, -225.0381326234487
11.5, -12.280111526185522
11.6, -438.5854225921823
11.7, -750.6259204753089
11.8, 377.62342937142574
11.9, 70.3010241391843
12, -200.37372379523146
12.1, -29.442148286523878
12.2, -18.59352854646044
12.3, 494.2160861227513
12.4, -118.410261175954
12.5, 21.14045386444765
12.6, -73.78068686826431
12.7, -768.6458441180929
12.8, -362.4976943105667
12.9, -485.23659432292374
13, 297.1599578022449
13.1, -125.6545249870616
13.2, 395.088796845145
13.3, 226.3822371088535
13.4, -35.46502828282871
13.5, -696.6020367143826
13.6, 387.68314523144164
13.7, 311.0003786925762
13.8, -301.9312627542824
13.9, -501.06656476919704
14, -330.53139232478554
14.1, -98.45741819250429
14.2, 140.73533862614516
14.3, 383.06735229845873
14.4, -137.34011628221288
14.5, -558.2227967257222
14.6, -59.45303913437706
14.7, -198.5839631055148
14.8, -94.1091499429339
14.9, 678.467685722439
15, 46.786548323085356
15.1, 355.6222295890748
15.2, -569.8408087572183
15.3, 337.12194895330686
15.4, -523.8491253722416
15.5, -265.5030648750227
15.6, 101.3300802554252
15.7, -31.335851636657466
15.8, -418.3994892090482
15.9, -105.85883537025754
16, -475.05043676392995
16.1, -355.4200579843844
16.2, -47.65680089460787
16.3, -93.5507593300908
16.4, -168.0195829921167
16.5, -0.6677321639822544
16.6, 15.95167466122859
16.7, -722.293853380322
16.8, -86.86684227496588
16.9, -287.665225692523
17, -742.7929317473146
17.1, -107.62605955683678
17.2, -143.22017992766658
17.3, -747.0783669253957
17.4, -112.09006930314567
17.5, -201.92608675924936
17.6, -381.29540359361994
17.7, -471.5647611955616
17.8, -296.7028660356079
17.9, -117.89505787575936
18, 156.92662390967155
18.1, 200.68641389045644
18.2, -414.1956053008886
18.3, -620.9750415681846
18.4, 533.776709069908
18.5, -747.0790462735744
18.6, -293.87459460226023
18.7, -255.69024666811424
18.8, 68.45300442065567
18.9, -482.43375053885234
19, -156.7223401120633
19.1, -422.30052169038044
19.2, -596.3213219442082
19.3, 100.75378624299856
19.4, -490.84850781763237
19.5, -339.2812370178282
19.6, -568.6452193633045
19.7, -258.8069485772881
19.8, -316.2066396737925
19.9, -576.0657804576497
20, 204.12612395320818
20.1, 390.5123004649552
20.2, -278.7099237907623
20.3, -132.95188761392546
20.4, -720.5941456585505
20.5, -386.0726348535501
20.6, -410.11567589971366
20.7, -788.9361848719973
20.8, 189.6996404296406
20.9, -587.5341568472918
21, -688.077893238275
21.1, -565.2276651793669
21.2, -560.6296843077366
21.3, -541.2589005244323
21.4, 353.8417739592914
21.5, -605.290517389717
21.6, -145.6246588028989
21.7, -576.1970770455024
21.8, -509.0458957118065
21.9, -204.84316183235973
22, 36.76263943811134
22.1, -326.82044988110033
22.2, -564.5796118227156
22.3, -703.9540735604513
22.4, 59.536689692172814
22.5, -590.9597155757149
22.6, -568.5445860050694
22.7, -386.5676074825479
22.8, -442.1485684004833
22.9, -254.995872626127
23, -465.77406885952826
23.1, 58.28909314859383
23.2, 28.715922899831234
23.3, -582.4392479691255
23.4, -365.18358823416065
23.5, -493.02969875889085
23.6, -463.8574626161281
23.7, -384.7773848068947
23.8, 93.71067229018979
23.9, -335.3431391934531
24, -658.1001994226041
24.1, 9.834988083821678
24.2, -355.81776224449663
24.3, 254.47072706534377
24.4, 154.01507965532363
24.5, 430.78493794165956
24.6, -520.0022487929078
24.7, -136.96932755885268
24.8, -78.74265340932233
24.9, -417.9013899935769
25, -655.9518626556392
25.1, -573.2129550251327
25.2, 60.95586136626365
25.3, 114.53723350941951
25.4, -463.38241870911145
25.5, -125.35587125617285
25.6, -455.78055650647286
25.7, -447.1507924809151
25.8, -61.87299103384262
25.9, -706.6296623173602
26, -532.1498039364159
26.1, -402.8663923981895
26.2, -547.0975893599125
26.3, -575.1243915656629
26.4, -27.718020861046135
26.5, -357.12161596814025
26.6, -413.7688253700129
26.7, -656.0867294339547
26.8, -620.5109123929666
26.9, -12.176467108451975
27, -516.2388228959176
27.1, -401.8127518970132
27.2, -403.7632537852094
27.3, -525.2440339095658
27.4, -458.15790841204074
27.5, -463.1013497782865
27.6, -206.62803977085463
27.7, 13.773489298474399
27.8, -709.6584473429635
27.9, -458.4661448620877
28, -296.01642974267145
28.1, -429.41583903007216
28.2, -187.15955401572614
28.3, 221.88292406152186
28.4, -653.2620835074392
28.5, 40.26129760321276
28.6, -824.3537740259142
28.7, -472.4063198471559
28.8, -820.6381160238473
28.9, -39.244180523808225
29, -511.45360671507285
29.1, -397.203409385273
29.2, -130.47536036810507
29.3, -773.8745749799205
29.4, -116.07885995628958
29.5, -751.0092373398871
29.6, -25.920294895237515
29.7, -125.34140077197654
29.8, -980.8612112400233
29.9, -182.24268881632375
30, -456.0102315564622
30.1, -152.8928724592577
30.2, -368.86716945078285
30.3, -295.65524924938615
30.4, -63.278827304142574
30.5, -602.5962110874123
30.6, -423.91214013466765
30.7, -798.5671855680939
30.8, -1019.7291761958593
30.9, -539.2615629175873
31, -47.55576808180648
31.1, 11.149625385021634
31.2, -771.5903668700194
31.3, -723.9890186622016
31.4, -132.8715408895572
31.5, -506.20548347029296
31.6, -866.8437062079718
31.7, -341.1300331241245
31.8, -540.8303841963225
31.9, -741.9619100010498
32, -632.0254001608162
32.1, -308.9828381977356
32.2, -592.0907038368163
32.3, -504.32288422892407
32.4, -547.7452634242526
32.5, -149.98235637843823
32.6, -788.1142506555583
32.7, -393.7763382472983
32.8, -229.4952322390982
32.9, -423.8967408642678
33, -6.5261075863699345
33.1, -517.6539112596598
33.2, -458.49567464525535
33.3, -705.200739615072
33.4, -456.4895728833143
33.5, 117.0047992817399
33.6, -925.0309280310007
33.7, -297.7424199304071
33.8, -1076.445214285441
33.9, -278.3654846162252
34, -315.3401068479575
34.1, -531.7047983478118
34.2, -496.1283096512633
34.3, -189.4128738744936
34.4, -235.29868962634663
34.5, -522.9282993884505
34.6, -700.9887746052455
34.7, -610.7718055649001
34.8, -708.5101746679089
34.9, -204.2530956303395
35, -76.71967290476842
35.1, -547.3989758479127
35.2, -1372.4753427174728
35.3, -578.232969663055
35.4, -808.1389422580261
35.5, -135.928809543723
35.6, -140.3763706965462
35.7, -844.0297488467306
35.8, -487.78720942785264
35.9, -225.14859528843365
36, -15.990907375506367
36.1, -501.1643221964107
36.2, -242.56657959213413
36.3, -950.19151519575
36.4, -1057.5907811162213
36.5, -383.39053624242746
36.6, -633.8236531164193
36.7, -654.4919906316203
36.8, -387.95958311742936
36.9, -429.9095237944175
37, -585.6637991311013
37.1, -601.4806799980819
37.2, -480.3017518010488
37.3, -785.2660522022832
37.4, -769.1633314503449
37.5, -437.0167177313147
37.6, -622.4432242371373
37.7, -672.010253511486
37.8, -340.02221846475817
37.9, -385.1474069264338
38, -350.62457954412764
38.1, -507.42016932995995
38.2, -725.8174535056805
38.3, -398.79242515081603
38.4, -949.7396759804711
38.5, -438.63267243527116
38.6, -430.35048911907427
38.7, -341.76323400583095
38.8, -167.9149493060082
38.9, -1189.7437212469108
39, -320.44393893477167
39.1, -679.6772194128289
39.2, -1215.186792838435
39.3, -17.24379617456235
39.4, -611.7007221719455
39.5, -703.6535886201294
39.6, -762.0188204921842
39.7, -490.6467659070621
39.8, -480.7934389731853
39.9, -203.56483026236754
40, -300.5589041943656
40.1, -659.2593780819551
40.2, -745.375119500145
40.3, -615.4253470839125
40.4, -1046.689606734792
40.5, -88.2349251165684
40.6, -803.911098637629
40.7, -518.9902004639915
40.8, -145.19460272204142
40.9, -896.4990530810852
41, -922.7981785401938
41.1, -138.8034490736876
41.2, -116.62535898473996
41.3, -988.6675074137877
41.4, -443.3370057093119
41.5, -112.34503594160181
41.6, -181.42331361806103
41.7, -944.5573817561649
41.8, -371.0135928799778
41.9, -814.6855700434759
42, -378.5169069745473
42.1, -655.0533398368304
42.2, -876.6061920072705
42.3, -310.8737396226475
42.4, -815.9985415268706
42.5, -189.70824243818663
42.6, 197.84611537412349
42.7, -564.005991541092
42.8, -415.6221981499929
42.9, -149.6898099976512
43, -882.8679907675646
43.1, -1201.1166576765766
43.2, -214.3047283607124
43.3, -662.0642140177573
43.4, -217.88829487094202
43.5, -460.73414590165726
43.6, -716.3626205704498
43.7, -570.4427701973711
43.8, -475.86695968402825
43.9, -439.5549239255041
44, -275.21022433965487
44.1, -310.4435242352304
44.2, -846.8204022371636
44.3, -273.1746263397096
44.4, 53.30926291031004
44.5, -300.13930336940734
44.6, -79.14185498974729
44.7, -645.4281606369203
44.8, -734.3055949940111
44.9, -649.1973222638593
45, -120.30566208314141
45.1, -323.90402717552774
45.2, -692.9863662632839
45.3, -387.1698037617205
45.4, -440.86147362495853
45.5, -726.7155825656813
45.6, -688.5273709191209
45.7, -1410.6993332366562
45.8, -872.1041060503929
45.9, -653.1616622816135
46, -720.541936071561
46.1, -889.8959207294942
46.2, -1072.061066749815
46.3, -475.9877770862772
46.4, -166.00553785922338
46.5, -418.70962238042006
46.6, -400.5619888185239
46.7, -566.9119942474541
46.8, -148.97714638003868
46.9, -512.8783546099663
47, -724.1031519530513
47.1, -172.59512043243038
47.2, -393.3723753503822
47.3, -1005.2232397293385
47.4, -507.4577714130467
47.5, -823.702672695496
47.6, -394.3815302679984
47.7, -742.2657105666681
47.8, -1200.9028778048892
47.9, -586.1030712688258
48, -686.9684445185296
48.1, -280.6473645062074
48.2, -745.4551273978818
48.3, -197.8511935341694
48.4, -280.2018526328108
48.5, -434.7557716749114
48.6, -591.4092499241568
48.7, -65.94286559957918
48.8, -973.3575846791109
48.9, -75.56364534588836
49, 3.8248615314141565
49.1, 340.6564853492722
49.2, -875.0979051507405
49.3, -128.37582806535474
49.4, -573.3929233285278
49.5, -381.5333102686834
49.6, -299.8490077743426
