0,0,0,0,0,0,0,0,0,0,0
0.1,0,-11.581639,0,0,-5.71898,0,-5.463625,0,-3.030547,0
0.2,0,-8.244376,-9.700597,0,0,-5.409654,0,0,-10.89489,-0.913551
0.3,-10.564654,-18.033194,0,-12.169989,-22.408372,-0.816097,-7.335747,-4.831765,-1.177118,-6.459422
0.4,0,-1.882454,-0.766322,0,0,0,-1.501829,-7.19501,-8.758721,0
0.5,-7.864637,-11.219632,-1.931027,0,0,0,-7.328538,0,-3.90531,-14.297036
0.6,0,-10.364598,-0.391725,-9.483963,0,0,0,-4.689434,-10.406711,-9.753177
0.7,-4.655741,-1.265354,0,0,-5.011203,-2.214137,0,-1.696853,-17.378745,-19.051772
0.8,-5.857365,-14.01732,0,-10.686378,-12.605423,0,0,-5.199793,-9.375921,-21.760245
0.9,0,0,-11.147085,0,-0.556618,0,-7.740066,0,-11.940859,-0.151433
1,0,0,0,0,-2.922124,-2.732908,0,-5.71554,-3.598622,-11.338004
1.1,0,0,-3.660681,0,-10.948731,0,-7.714074,-8.465766,-0.930946,-9.072736
1.2,-12.341559,-5.698235,-3.111424,0,0,-4.756708,0,-3.432016,0,-19.718975
1.3,0,0,0,-26.724797,-6.76923,0,-4.357446,0,0,0
1.4,-3.942191,0,0,0,0,-2.813916,-18.097094,0,-0.272813,-10.894331
1.5,0,-3.574708,-6.01949,-9.047534,-8.361376,-14.744661,0,-5.899278,-2.507671,-3.570889
1.6,0,0,-0.231232,0,0,-0.433037,0,-1.203275,0,0
1.7,0,0,-6.403421,-7.079735,0,0,0,-15.220837,-10.619619,0
1.8,-2.906277,-2.491019,-7.005573,-6.873083,0,-1.884001,0,0,0,-2.550599
1.9,0,-8.176864,0,0,0,-8.501853,0,0,0,0
2,0,-10.818079,0,0,0,-22.761458,-1.027146,-16.7477,-3.026336,-4.999091
2.1,0,-10.127369,-0.31173,-11.559401,-4.0918,0,-5.952199,0,-5.954662,-4.975605
2.2,0,-9.143914,0,-12.513572,0,-2.625282,-6.007989,0,-13.461088,-16.717849
2.3,-12.62929,-7.015034,0,0,-1.801984,-1.588758,-0.937384,0,-1.86736,-14.377413
2.4,0,-12.236938,0,-5.543078,0,-11.469036,-7.933251,-1.651183,-1.833797,-0.755986
2.5,-3.791869,-8.931758,-10.095694,-2.934844,-4.077589,-4.242763,-6.751496,0,-6.027109,-1.598976
2.6,0,0,-2.674963,-12.321708,-10.033363,-6.959038,-13.13599,0,-10.031835,-4.609546
2.7,-2.433258,-4.069948,0,0,0,0,-6.726965,0,-7.99,0
2.8,-13.677733,0,0,-1.609914,-0.435509,-18.129968,-0.860181,0,-1.43027,0
2.9,-14.212391,0,-7.159539,-2.240595,-4.225429,-7.020901,-5.177956,-10.481774,-4.893527,-0.434417
3,-2.749766,0,0,-0.058685,0,0,0,0,-26.479795,0
3.1,0,0,-8.900525,0,-1.729247,0,0,0,-11.977022,-0.027843
3.2,0,-0.947219,-7.390673,0,-1.214022,-10.389749,0,-15.195788,-7.057275,0
3.3,-0.408898,-0.220739,0,-22.968817,0,-16.773094,-0.519554,0,0,-4.63574
3.4,-11.801708,0,0,-4.16609,0,-8.761925,0,-12.484625,-5.097792,0
3.5,0,0,0,-0.86171,-12.211743,0,0,0,0,-2.874747
3.6,0,0,-3.290762,-7.629164,-7.237921,0,0,-2.176909,-21.338373,-6.472828
3.7,-0.461856,0,-0.8158,0,-1.877147,0,0,0,-4.022457,-6.672089
3.8,0,0,-5.194432,0,-11.249101,0,-0.489179,-10.162647,-3.55469,-9.955151
3.9,0,0,-2.313615,-4.429092,0,-14.284096,-0.949993,0,-13.493242,0
4,0,0,-8.508624,-1.930002,0,-2.374387,0,-3.929139,-5.380904,-12.613097
4.1,0,0,0,0,-8.44461,-1.732468,0,0,-1.704807,-5.313625
4.2,-10.971239,-3.3238,0,0,-2.567122,0,0,0,-3.059357,-4.267873
4.3,0,0,0,-3.055641,-19.064323,0,0,-1.313205,-1.504958,-4.083591
4.4,-0.309263,0,-2.419817,-0.577135,-6.861012,-1.18303,-12.687345,0,0,-13.910335
4.5,0,0,0,0,0,0,-12.889076,0,-14.722795,-9.83273
4.6,-7.83495,-9.934893,0,0,-10.312795,-8.184027,-0.919834,-0.213999,-5.089499,0
4.7,-11.192887,-5.916307,0,0,-11.714603,0,-9.027102,0,-1.520526,0
4.8,0,0,-12.404566,0,0,0,0,-11.834933,0,-10.665644
4.9,0,0,-2.188496,0,0,0,-8.139774,-9.162328,-8.972111,0
5,-7.273929,0,-11.747362,0,0,0,0,0,-10.962227,0
5.1,0,0,-4.724572,-5.531277,0,0,-3.02788,0,-10.569115,0
5.2,0,-0.804915,-19.488378,-1.969964,0,0,-12.62856,0,-5.311064,0
5.3,-0.073799,0,0,-0.507197,0,0,0,0,0,-6.712769
5.4,0,0,-6.211851,-4.627693,-3.330676,0,0,0,0,-10.106669
5.5,0,0,0,0,-5.309343,-4.806697,0,-13.267967,0,-0.842659
5.6,-5.580493,0,-0.474978,0,0,-4.327957,-1.964801,-1.385822,0,-3.898246
5.7,0,-10.544274,-6.285948,0,0,0,0,-3.915958,0,-21.502679
5.8,0,0,0,0,0,-4.635733,0,0,-14.00337,0
5.9,-0.110506,-0.025954,-5.76721,-13.539151,-3.297517,0,0,0,-4.419882,0
6,0,0,-3.543235,0,-0.840452,0,-8.334773,0,0,0
6.1,0,0,-5.991077,-4.8607,-0.700565,-4.396128,0,-6.443,0,-9.050016
6.2,0,0,-1.306919,-16.595013,0,0,0,0,0,-1.852548
6.3,-8.849283,-2.305834,0,-4.82609,-6.989578,0,-9.84513,0,-4.508772,-7.360903
6.4,-7.193861,0,-1.893651,-6.259421,-15.531627,0,-1.892562,0,-2.725472,-2.878909
6.5,-1.253479,-2.899926,0,-3.220285,-4.809758,0,0,0,-3.7735,0
6.6,0,0,0,-1.958973,-4.992538,0,-16.446556,0,0,-6.591979
6.7,-0.406307,-3.966755,-7.870819,-15.151991,-4.089491,-15.721051,0,-7.238054,-1.569627,-5.599055
6.8,-2.183338,-1.330472,0,-4.919568,0,-8.972156,-7.744076,0,-1.761569,-14.949706
6.9,-7.324527,-5.730812,-5.560467,-9.966316,-0.462502,-1.087555,0,-3.034589,0,0
7,-5.213266,-3.560201,0,0,0,-2.664095,0,-10.443195,-1.632273,0
